plotid_time,status,species,BA_m2_sum,n_trees,mean_dbh_cm,max_dbh_cm,min_dbh_cm,mean_ht2c,mean_ht,mean_ht2d,n_trees_ha,BA_m2_ha
sugarpine1 prefire ,live,cade,0.804111060038556,4,47.65,76.3,32.4,8.75,13.925,5.2,16.18744,3.25412488442763
sugarpine2 prefire ,dead,abco,0.817128249198705,1,102,102,102,0,2.1,,4.04686,3.30680362655227
sugarpine2 prefire ,dead,cade,0.593066719552028,3,37.5333333333333,84.6,13,,9.5,,12.14058,2.40005798468632
sugarpine2 prefire ,dead,pije,0.316703955408387,2,41.8,58.2,25.4,,18.25,,8.09372,1.28165656898399
sugarpine2 prefire ,live,cade,0.847341731146442,6,38.5166666666667,76.9,23.4,6.66666666666667,13.0666666666667,1.81166666666667,24.28116,3.42907335810729
sugarpine2 prefire ,live,pije,3.82139403391845,11,64.3090909090909,84.5,32.8,14.8636363636364,28,,44.51546,15.4646466601032
VR1 prefire ,D,ABMA,1.23681125559728,10,35.67,71.5,13,,10.32,,40.4686,5.00520199782639
VR1 prefire ,L,ABMA,2.59843327493269,17,40.4823529411765,69.5,7.8,5.31176470588235,13.2117647058824,,68.79662,10.5154956829941
VR1 prefire ,L,PICO,0.0615752160103599,1,28,28,28,9,17,,4.04686,0.249186278663685
VR1 prefire ,L,PIMO,0.111605079018777,2,25.9,32.2,19.6,3.3,10.1,,8.09372,0.45165013007793
VR1 prefire ,L,TSME,0.00608212337734984,1,8.8,8.8,8.8,1.3,3,,4.04686,0.024613501810862
VR10 prefire ,D,ABMA,0.487262591368104,3,40.6666666666667,58,12.1,,11.6,,12.14058,1.97188349050392
VR10 prefire ,L,ABMA,2.64862100297195,17,34.5,95.8,8.6,3.08235294117647,10.5235294117647,,68.79662,10.7185983920871
VR10 prefire ,L,PIMO,0.0764663651883755,2,21.8,25.2,18.4,2.8,9.5,,8.09372,0.309448674626229
VR10N prefire ,D,ABMA,1.46717403470889,8,42.45,89,17.5,,8.575,,32.37488,5.93744791410202
VR10N prefire ,L,ABMA,1.2213184914261,6,48.85,69,27.5,5,14.8333333333333,,24.28116,4.94250495021262
VR10N prefire ,L,PICO,0.243340698363595,5,24.5,31.5,18.1,2.34,11.32,,20.2343,0.984765738579697
VR10N prefire ,L,PIMO,0.134935331462499,2,29.15,32.2,26.1,3.1,11.3,,8.09372,0.546064395482327
VR11 prefire ,D,ABMA,0.598174949206765,4,36.65,74.4,11,,23.4,,16.18744,2.42073027494689
VR11 prefire ,L,ABCO,0.121303960938572,1,39.3,39.3,39.3,6.1,16.8,,4.04686,0.490900147363871
VR11 prefire ,L,ABMA,1.18860273092978,17,25.0588235294118,72,7.8,4.65882352941177,13.0588235294118,,68.79662,4.81010884769048
VR11 prefire ,L,PIMO,1.84661716620579,5,63.72,111.3,43.8,11,33.32,,20.2343,7.47300114523157
VR11N prefire ,D,ABMA,1.2564485658767,6,48.1666666666667,77.5,25.9,,18.55,,24.28116,5.08467144330379
VR11N prefire ,L,ABMA,2.77110463195195,15,44.1333333333333,96.6,24,8.20666666666667,21.4666666666667,,60.7029,11.2142724908611
VR11N prefire ,L,PICO,0.0624580035460187,1,28.2,28.2,28.2,4.6,17.5,,4.04686,0.252758796230241
VR12 prefire ,D,ABCO,0.361686849818812,3,34.9333333333333,60,21.5,,6.16666666666667,,12.14058,1.46369604505776
VR12 prefire ,D,ABMA,0.0229658276959048,1,17.1,17.1,17.1,6.4,20.2,,4.04686,0.0929394894694492
VR12 prefire ,L,ABCO,3.49929517852569,15,49.1533333333333,91.2,21.1,9.61333333333333,23.52,,60.7029,14.1611576861685
VR12 prefire ,L,ABMA,1.07898628006072,5,49.52,71.8,33.4,11.72,32.9,,20.2343,4.36650641732653
VR12 prefire ,L,PICO,0.0280552077947202,1,18.9,18.9,18.9,5.6,10.8,,4.04686,0.113535498216142
VR12N prefire ,L,ABMA,2.98098736855481,22,37.7590909090909,74.7,9.8,7.68181818181818,18.5818181818182,,89.03092,12.0636385423097
VR12N prefire ,L,PICO,0.24630086404144,1,56,56,56,10.8,21.2,,4.04686,0.996745114654741
VR13 prefire ,D,ABCO,0.286525816378004,1,60.4,60.4,60.4,,3.1,,4.04686,1.15952986526749
VR13 prefire ,D,PICO,0.567313513774225,3,43.5333333333333,70.5,15.1,,19.2666666666667,,12.14058,2.29583836635236
VR13 prefire ,D,POTR,0.0263021990940171,1,18.3,18.3,18.3,,19,,4.04686,0.106441317425614
VR13 prefire ,L,ABCO,2.75074004297322,17,34.3235294117647,140.6,9.6,3.06470588235294,14.6058823529412,,68.79662,11.1318598503066
VR13 prefire ,L,PICO,1.24073431942345,4,61.8,78.6,51,9.8,27.2,,16.18744,5.02107808790197
VR13N prefire ,D,ABCO,0.0669991757267827,2,20.2,24.5,15.9,,9.3,,8.09372,0.271136284281688
VR13N prefire ,D,ABMA,0.0226980069221863,1,17,17,17,7.8,11.6,,4.04686,0.0918556562931187
VR13N prefire ,D,PICO,0.134345497441787,3,21.4,36.3,12.6,,9.73333333333333,,12.14058,0.543677419777271
VR13N prefire ,L,ABCO,1.06588034090811,10,33.99,56.2,10.3,7.62,17.08,,40.4686,4.31346851640739
VR13N prefire ,L,ABMA,0.0790605353220773,4,15.425,19.3,9.4,3,5.8,,16.18744,0.319946917973502
VR13N prefire ,L,PICO,0.880696020349605,14,26.1928571428571,45.8,4.8,9.8,18.3714285714286,,56.65604,3.564053496912
VR13N prefire ,L,PIJE,1.92853655084264,1,156.7,156.7,156.7,12.2,32.4,,4.04686,7.80451742614303
VR14 prefire ,D,ABMA,0.872184660452866,3,60.3333333333333,69,50,,14.0666666666667,,12.14058,3.52960921500029
VR14 prefire ,L,ABCO,2.31196008023164,22,27.0772727272727,110.5,7.6,2.03636363636364,8.22727272727273,,89.03092,9.3561787702862
VR14 prefire ,L,ABMA,0.200670016146211,6,18.4166666666667,36.7,10.4,2.05,5.6,,24.28116,0.812083461541457
VR14N prefire ,L,ABCO,0.243794658502039,5,23.46,32.8,10,2.12,9.94,,20.2343,0.986602851705559
VR14N prefire ,L,ABMA,1.00303906305835,4,49.375,91.8,17.8,3.575,18.075,,16.18744,4.05915866272832
VR14N prefire ,L,poincon,0.236719791846154,1,54.9,54.9,54.9,13,24.5,,4.04686,0.957971856830528
VR16 prefire ,L,ABCO,0.672102122132876,12,23.975,43.1,9,2.93333333333333,12.7916666666667,,48.56232,2.71990319397465
VR16 prefire ,L,PICO,0.152877752505313,2,29,40.5,17.5,3.1,20.8,,8.09372,0.618674861503652
VR16 prefire ,L,PIJE,1.19608364843614,7,43.0714285714286,81.7,23.5,6.92857142857143,28.1142857142857,,28.32802,4.84038307351027
VR16N prefire ,D,ABCO,0.528101725068444,1,82,82,82,,23,,4.04686,2.13715374711048
VR16N prefire ,D,PICO,0.11470347477338,2,26.85,29.9,23.8,,11.9,,8.09372,0.464188903921402
VR16N prefire ,L,ABCO,1.59117269674608,24,25.8916666666667,57.9,5.8,4.87083333333333,11.875,,97.12464,6.43925313955384
VR16N prefire ,L,PICO,2.93334433056496,17,43.8,79.8,23.2,12.4941176470588,22.8058823529412,,68.79662,11.8708338375901
VR19 prefire ,D,ABMA,0.099611263665535,2,23.65,32.3,15,,9.8,,8.09372,0.403112838477507
VR19 prefire ,L,ABCO,0.0283528736986479,1,19,19,19,0.5,5.8,,4.04686,0.11474011045611
VR19 prefire ,L,ABMA,4.13731651815426,34,28.9735294117647,92.1,7.8,6.00882352941177,12.1088235294118,,137.59324,16.7431407246578
VR19 prefire ,L,PICO,1.19976638042431,11,32.7636363636364,58.2,8,6.43636363636364,19.2,,44.51546,4.85528657428391
VR1N prefire ,D,ABCO,0.225641750751433,1,53.6,53.6,53.6,,15.8,,4.04686,0.913140575445945
VR1N prefire ,D,ABMA,0.691362441293872,5,39.32,61.5,18.2,,12.76,,20.2343,2.79784700917452
VR1N prefire ,D,PICO,0.0384169657644228,2,15.6,16.7,14.5,,8.9,,8.09372,0.155468082073412
VR1N prefire ,L,ABCO,0.00785398163397448,1,10,10,10,1.5,2.2,,4.04686,0.031783964115266
VR1N prefire ,L,ABMA,1.34380604739691,11,36.6090909090909,65.7,14.6,3.82727272727273,12.0363636363636,,44.51546,5.43819494096866
VR1N prefire ,L,PICO,0.752070577731841,12,25.3666666666667,48.5,8.1,3.34166666666667,11.0416666666667,,48.56232,3.04352433819988
VR2 prefire ,D,ABCO,0.164748260346902,1,45.8,45.8,45.8,,16.6,,4.04686,0.666713144867465
VR2 prefire ,D,ABMA,0.561897408039437,3,47.9333333333333,56.7,35,,12.8666666666667,,12.14058,2.27392014469847
VR2 prefire ,L,ABCO,0.108050366931241,3,21.4,22.5,20.7,2.33333333333333,6.4,,12.14058,0.43726470791936
VR2 prefire ,L,ABMA,1.02271093085697,8,37.475,64,19.5,6.6125,12.5,,32.37488,4.13876795764783
VR2 prefire ,L,PICO,1.39043199476516,3,69.3,97,22.7,8.2,19.4,,12.14058,5.62688362233535
VR20 prefire ,D,ABMA,0.209116973393551,1,51.6,51.6,51.6,,22.8,,4.04686,0.846267114947426
VR20 prefire ,D,PICO,0.0143138815279185,1,13.5,13.5,13.5,,5.8,,4.04686,0.0579262746000722
VR20 prefire ,L,ABMA,3.09672678350571,12,51.8916666666667,94,15,6.51666666666667,15.3583333333333,,48.56232,12.5320197510979
VR20 prefire ,L,PICO,1.74709622332905,16,32.8375,79.9,9.1,5.39375,17.0875,,64.74976,7.07025382234139
VR20N prefire ,D,ABMA,0.333304916388119,4,30.925,40.6,14.6,,11.55,,16.18744,1.34883833393442
VR20N prefire ,L,ABMA,1.37871306876911,12,35.5833333333333,68.6,15,5.43333333333333,13.4666666666667,,48.56232,5.57945876947896
VR20N prefire ,L,PICO,0.637711107354029,7,31.6142857142857,52.5,14,5.38571428571429,14.8571428571429,,28.32802,2.58072757190672
VR20N prefire ,L,PIJE,0.121303960938572,1,39.3,39.3,39.3,6,17.2,,4.04686,0.490900147363871
VR21 prefire ,D,ABCO,0.179450913965703,1,47.8,47.8,47.8,,19.8,,4.04686,0.726212725691243
VR21 prefire ,D,ABMA,0.413964522370874,1,72.6,72.6,72.6,,21.8,,4.04686,1.67525646700179
VR21 prefire ,L,ABCO,0.0383596316984948,1,22.1,22.1,22.1,3.2,8,,4.04686,0.155236059135371
VR21 prefire ,L,ABMA,0.57414569239762,1,85.5,85.5,85.5,9.8,28.2,,4.04686,2.32348723673623
VR21 prefire ,L,PICO,0.826081002863273,6,39.5166666666667,55.5,20,5.6,21.4,,24.28116,3.34303416724726
VR21N prefire ,D,ABCO,0.0518747632942381,1,25.7,25.7,25.7,,14.6,,4.04686,0.20992990458492
VR21N prefire ,D,ABMA,0.326394983346548,5,27.42,42.9,16.3,,16.48,,20.2343,1.32087480230581
VR21N prefire ,D,PICO,0.115811671581934,1,38.4,38.4,38.4,,32,,4.04686,0.468673621258066
VR21N prefire ,L,ABCO,0.026590440219984,1,18.4,18.4,18.4,4.7,10.2,,4.04686,0.107607788908644
VR21N prefire ,L,ABMA,1.12812942854266,15,27.1,65.4,8.6,5.64,13.2266666666667,,60.7029,4.56538185919216
VR21N prefire ,L,PICO,1.33340187792638,13,34.2307692307692,48.3,10.6,12.7,26.2692307692308,,52.60918,5.39609072370517
VR21N prefire ,L,PIMO,0.0518747632942381,1,25.7,25.7,25.7,4.3,14.1,,4.04686,0.20992990458492
VR22 prefire ,D,ABMA,0.21237166338267,1,52,52,52,,14.2,,4.04686,0.859438389676792
VR22 prefire ,L,ABCO,0.449817948529967,8,22.55,47,10.1,1.3625,9.475,,32.37488,1.82035026318798
VR22 prefire ,L,ABMA,0.687749609742244,3,47.7333333333333,73.4,13.3,7.03333333333333,18.4666666666667,,12.14058,2.7832263856815
VR22 prefire ,L,PICO,0.171329896956173,2,31.6,41.2,22,4.35,15.7,,8.09372,0.693348106796058
VR22N prefire ,"","",,1,,,,,,,4.04686,
VR22N prefire ,D,ABMA,0.132025431267111,1,41,41,41,,2.9,,4.04686,0.534288436777621
VR22N prefire ,D,PICO,0.522977002052276,8,24.5375,59.6,8.5,,16.85,,32.37488,2.11641471052527
VR22N prefire ,L,ABCO,0.114011538991427,3,21.2666666666667,29,15.8,3.93333333333333,10.4666666666667,,12.14058,0.461388736682847
VR22N prefire ,L,ABMA,0.0173643679945542,2,10.35,12.2,8.5,1.35,3.95,,8.09372,0.0702711662624415
VR22N prefire ,L,alninc,0.0927515961064216,12,9.725,13.6,5,1.60833333333333,3.59166666666667,,48.56232,0.375352724219233
VR22N prefire ,L,PICO,1.13642323314814,13,32.4846153846154,45,18.4,,27.5384615384615,,52.60918,4.59894572529788
VR23 prefire ,L,ABCO,4.00209373096396,17,46.1882352941177,108,12,7.02352941176471,18,,68.79662,16.1959130360888
VR23 prefire ,L,ABMA,1.16637517750747,6,42.4833333333333,81,8.8,10.75,19.6333333333333,,24.28116,4.72015705084786
VR23 prefire ,L,PICO,0.738981131940659,1,97,97,97,13.8,33.6,,4.04686,2.99055318360538
VR24 prefire ,D,ABCO,0.217690379745198,5,21.2,39.5,13.1,,10.6,,20.2343,0.88096249017565
VR24 prefire ,D,PICO,0.316736156733086,6,22.65,43.3,11.5,,11.6666666666667,,24.28116,1.28178688323686
VR24 prefire ,L,ABCO,1.66719845356479,15,33.82,77,11.4,,12.6266666666667,,60.7029,6.7469187337932
VR24 prefire ,L,ABMA,0.0359680942909495,1,21.4,21.4,21.4,4,8.4,,4.04686,0.145557842062272
VR24 prefire ,L,PICO,1.0616941686972,14,29.5785714285714,45,9.9,,17.6214285714286,,56.65604,4.29652766353395
VR24N prefire ,D,PICO,0.0589315657923641,2,17.9,25.3,10.5,,10.6,,8.09372,0.238487796342487
VR24N prefire ,L,ABCO,1.43563244446685,1,135.2,135.2,135.2,13.8,36,,4.04686,5.80980351421511
VR24N prefire ,L,ABMA,0.352565235549115,1,67,67,67,9.8,28,,4.04686,1.42678214913429
VR24N prefire ,L,alninc,0.00541060794764502,1,8.3,8.3,8.3,1.5,2.8,,4.04686,0.0218959728790067
VR24N prefire ,L,PICO,0.869606983680596,5,43.08,67.6,16.5,11.02,18.38,,20.2343,3.51917771797766
VR25 prefire ,D,ABCO,0.0162860163162095,1,14.4,14.4,14.4,,5.2,,4.04686,0.0659072279894155
VR25 prefire ,D,PICO,0.125687268088494,7,14.7428571428571,19.4,10,,14.1428571428571,,28.32802,0.508638777736601
VR25 prefire ,L,ABCO,2.075915730806,33,26.4666666666667,49.4,10,,11.4454545454545,,133.54638,8.40094033436959
VR25 prefire ,L,PICO,1.18178861646414,21,25.6190476190476,40.9,12,10.4571428571429,17.5952380952381,,84.98406,4.78253308042407
VR25N prefire ,L,ABCO,3.12312872816648,32,30.384375,84.8,10.1,,18.796875,,129.49952,12.6388647248678
VR25N prefire ,L,ABMA,0.224800589318435,1,53.5,53.5,53.5,6.6,26,,4.04686,0.9097365128892
VR25N prefire ,L,PICO,1.20975978665538,7,46.2285714285714,60,37.4,17.3142857142857,35.6,,28.32802,4.89572849022418
VR25N prefire ,L,PIJE,0.661382222600664,2,64,74.7,53.3,14.95,41.05,,8.09372,2.67652126135372
VR25S prefire ,L,ABCO,1.00094283536024,9,33.7333333333333,61.3,5.2,3.6,14.4,,36.42174,4.05067552270596
VR25S prefire ,L,PICO,0.0343069771753639,1,20.9,20.9,20.9,2.6,13.6,,4.04686,0.138835533651893
VR25S prefire ,L,PIJE,0.458561786283071,3,36.5666666666667,69.7,10.5,2.8,11.9333333333333,,12.14058,1.85573535043751
VR26 prefire ,L,ABCO,0.417462685790646,3,40.5333333333333,55.7,28.4,2.93333333333333,13.4,,12.14058,1.68941304461873
VR26 prefire ,L,PICO,0.527418428666288,4,40.9,42.9,36.7,3.05,18.225,,16.18744,2.13438854223246
VR26N prefire ,D,PIJE,2.95592452776264,1,194,194,194,,31.8,,4.04686,11.9622127344215
VR26N prefire ,L,ABCO,0.902593706543289,17,22.9411764705882,65.1,9.6,2.12352941176471,8.81176470588235,,68.79662,3.65267036726177
VR26N prefire ,L,PICO,0.986959606459116,16,27.575,36.5,19,,19.99375,,64.74976,3.99408735299514
VR26S prefire ,L,ABCO,1.82574992240249,17,34.7588235294118,61.5,17.5,3.54117647058824,11.2941176470588,,68.79662,7.38855433097372
VR26S prefire ,L,PICO,0.921573638559951,6,42.0666666666667,59.3,14.6,6.2,16.8666666666667,,24.28116,3.72947949494273
VR29 prefire ,"","",,7,,,,,,,28.32802,
VR29 prefire ,D,ABMA,0.0405650297413148,2,15.65,19.3,12,,4.9,,8.09372,0.164160996258937
VR29 prefire ,D,PICO,0.548485163603098,3,47.1666666666667,59,34.2,,21.5333333333333,,12.14058,2.21964266917883
VR29 prefire ,L,ABMA,4.75481775996775,20,49.38,110.8,11,,20.085,,80.9372,19.2420818001031
VR29 prefire ,L,PICO,0.117628297533872,1,38.7,38.7,38.7,10,25.8,,4.04686,0.476025252157927
VR2N prefire ,D,ABCO,0.113411494794592,1,38,38,38,,15.2,,4.04686,0.458960441824441
VR2N prefire ,D,ABMA,0.313896942372405,5,26.12,39.3,12.4,,10.64,,20.2343,1.27029698020919
VR2N prefire ,L,ABCO,0.803154445075538,10,28.22,56.3,9.8,4.67,10.28,,40.4686,3.25025359759839
VR2N prefire ,L,ABMA,2.01228905479285,9,49.6,83.7,21,8.42222222222222,20.7666666666667,,36.42174,8.14345208427899
VR2N prefire ,L,PICO,0.324440127317852,2,39.6,61.9,17.3,6.15,12,,8.09372,1.31296377363752
vr3 prefire ,D,ABCO,0.404417222296614,3,38.9333333333333,50.6,19,,11.6666666666667,,12.14058,1.63661988022328
vr3 prefire ,D,ABMA,2.31352694956762,4,80.45,132,59.3,,30.5,,16.18744,9.3625196711272
vr3 prefire ,L,ABCO,0.861416066234524,8,32.0125,65.2,11.4,3.0125,12.075,,32.37488,3.48603022180185
vr3 prefire ,L,ABMA,0.0917541404389069,2,23.45,29.3,17.6,3.6,8.4,,8.09372,0.371316160776595
VR30 prefire ,D,PIJE,0.149301049269201,1,43.6,43.6,43.6,,6.2,,4.04686,0.60420044424556
VR30 prefire ,L,ABMA,1.08922001812979,11,31.5090909090909,64.2,10.4,1.54545454545455,11.7090909090909,,44.51546,4.40792092256872
VR30 prefire ,L,PIJE,0.139082233765237,3,23.9666666666667,29.6,21,1.1,6.53333333333333,,12.14058,0.562846328535188
VR30N prefire ,D,ABMA,2.50055145802296,9,50.8333333333333,130.6,10.2,,16.7222222222222,,36.42174,10.1193816734148
VR30N prefire ,L,ABMA,0.370467601285596,3,36.8666666666667,53.1,17.7,,14.5,,12.14058,1.49923051693863
VR30N prefire ,L,PICO,0.233962258894466,3,29.8,41.1,16.3,2.56666666666667,16.3333333333333,,12.14058,0.946812507029658
VR30N prefire ,L,PIJE,0.0444880935674851,1,23.8,23.8,23.8,1.9,10.7,,4.04686,0.180037086334513
VR31 prefire ,D,ABCO,0.137227908701456,1,41.8,41.8,41.8,,28.9,,4.04686,0.555342134607573
VR31 prefire ,D,alninc,0.00738981131940659,1,9.7,9.7,9.7,,2.2,,4.04686,0.0299055318360538
VR31 prefire ,L,ABCO,2.09892397000273,7,52.0714285714286,104.5,19.8,4.7,26.4714285714286,,28.32802,8.49405145724526
VR31 prefire ,L,alninc,0.0055417694409324,1,8.4,8.4,8.4,0.8,2,,4.04686,0.0224267650797317
VR31 prefire ,L,PICO,1.11375978374514,5,51.98,64.5,33,19.58,34.4,,20.2343,4.50722991844687
VR31 prefire ,L,POTR,0.248731671357155,10,15.53,31.5,8.1,3.65,10.2,,40.4686,1.00658225154842
VR31N prefire ,D,ABCO,0.326745270927423,1,64.5,64.5,64.5,,15.6,,4.04686,1.32229236710535
VR31N prefire ,D,ABMA,0.0322531609780796,2,13.7,17.9,9.5,,4.25,,8.09372,0.130524027035751
VR31N prefire ,L,ABCO,0.538922940963734,9,23.2222222222222,57.9,9.5,1.36666666666667,9.27777777777778,,36.42174,2.1809456928685
VR31N prefire ,L,ABMA,0.103601086335594,2,22.35,35,9.7,1.75,6.95,,8.09372,0.419259092248062
VR31N prefire ,L,PICO,1.14695071013032,7,43.3571428571429,65.3,25.7,5.34285714285714,18.4,,28.32802,4.64154895079799
VR31N prefire ,L,PIJE,0.578181853559319,1,85.8,85.8,85.8,5.8,39,,4.04686,2.33982101589507
VR31N prefire ,L,POTR,0.0728763101834858,2,21.35,24.2,18.5,2.8,9.4,,8.09372,0.294920224629141
VR33 prefire ,D,PICO,0.0232854847484076,2,11.8,14.8,8.8,,7.4,,8.09372,0.0942330968089406
VR33 prefire ,L,ABCO,4.74871207464549,25,37.552,154.7,8,3.16,15.072,,101.1715,19.2173729463999
VR33 prefire ,L,PICO,0.950352983461324,6,42.8166666666667,57,18.6,5.6,24.2666666666667,,24.28116,3.84594547465029
VR33N prefire ,L,ABCO,0.0715670514451023,3,17.4,18.5,16.1,4.16666666666667,7.26666666666667,,12.14058,0.289621837811127
VR33N prefire ,L,alninc,0.124220929717431,10,11.01,29,8.1,2.33,5.16,,40.4686,0.502704711636281
VR33N prefire ,L,PICO,0.838799740721331,3,59.6333333333333,61.4,56.9,14.5333333333333,26.0666666666667,,12.14058,3.39450511873553
VR33N prefire ,L,POTR,0.327817339420461,7,22.2285714285714,38.6,8,8.01428571428571,13.0571428571429,,28.32802,1.32663087820709
VR34 prefire ,D,PICO,0.37611147248777,2,48.4,55.6,41.2,,20.45,,8.09372,1.52207047355186
VR34 prefire ,L,ABCO,0.81134300632712,11,27.5636363636364,48.7,9.7,2.21818181818182,13.9272727272727,,44.51546,3.28339155858497
VR34 prefire ,L,PICO,0.810288216593677,5,43.22,60.4,17.7,5.24,18.16,,20.2343,3.27912297220429
VR35 prefire ,D,PICO,0.113565432834617,2,23.7,36.4,11,,9.2,,8.09372,0.4595834075211
VR35 prefire ,L,ABCO,0.387789557779327,4,32.375,52,15.3,2.95,11.55,,16.18744,1.56933004979485
VR35 prefire ,L,ABMA,0.395919214168654,1,71,71,71,6,23,,4.04686,1.60222963105056
VR35 prefire ,L,PICO,1.25017480534748,12,35.3666666666667,52.5,19.9,5.48333333333333,17.1666666666667,,48.56232,5.05928241276852
VR35 prefire ,L,PIJE,0.413508991436103,2,50.8,58,43.6,6.8,18.1,,8.09372,1.67341299708311
VR35N prefire ,D,PICO,0.165388359850071,5,19.34,29.7,10.8,,11.92,,20.2343,0.669303537942859
VR35N prefire ,L,ABCO,1.28445429358713,7,45.3714285714286,64.7,12.5,5.11428571428572,19.4285714285714,,28.32802,5.19800670254601
VR35N prefire ,L,PICO,1.75979768242751,17,35.7058823529412,46.8,24.3,13.3588235294118,22.1235294117647,,68.79662,7.1216548491086
VR35N prefire ,L,POTR,0.277851093663279,3,33.1666666666667,42.3,21.1,8.93333333333333,15.6,,12.14058,1.12442447690218
VR3N prefire ,D,ABCO,0.0346360590058275,1,21,21,21,,4.8,,4.04686,0.140167281748323
VR3N prefire ,D,ABMA,0.796986713298378,4,49.725,62,40.5,,21.275,,16.18744,3.22529365057867
VR3N prefire ,L,ABCO,1.10519344597697,6,45.8666666666667,74,23.4,9.46666666666667,19.8666666666667,,24.28116,4.47256314878635
VR3N prefire ,L,ABMA,0.769286505473513,4,48.25,55.6,29.3,11.1,21.1,,16.18744,3.11319478754054
VR4 prefire ,D,ABCO,3.48748200475003,2,149,150,148,,24.2,,8.09372,14.1133514257427
VR4 prefire ,D,POTR,0.0769446726698846,1,31.3,31.3,31.3,,7.4,,4.04686,0.311384318040849
VR4 prefire ,L,ABCO,2.28516308029468,8,43.525,133,9,5.075,14.1875,,32.37488,9.24773506312133
VR4 prefire ,L,POTR,0.153417321043567,2,31.25,31.6,30.9,7,12.3,,8.09372,0.620858419838371
VR40 prefire ,D,PIJE,0.301907054009979,1,62,62,62,,2.4,,4.04686,1.22177558059082
VR40 prefire ,L,ABCO,1.06279529692228,9,30.0333333333333,72.8,8,1.77777777777778,10.0666666666667,,36.42174,4.30098377530291
VR40 prefire ,L,ABMA,0.107010499762902,2,21.9,36.1,7.7,0.95,8.5,,8.09372,0.433056511070499
VR40 prefire ,L,PIJE,0.554906578987036,3,45.1,59,19.8,2.23333333333333,12.9,,12.14058,2.24562923823948
VR40E prefire ,D,ABMA,0.105784493229839,1,36.7,36.7,36.7,,19.8,,4.04686,0.428095034272106
VR40E prefire ,L,ABCO,2.14503783776845,9,49.2333333333333,77.3,11.1,3.48888888888889,16.8555555555556,,36.42174,8.68066782415163
VR40E prefire ,L,ABMA,0.667942653459523,5,39.5,58.1,23.9,5.36,17.64,,20.2343,2.70307040657921
VR40E prefire ,L,PIJE,0.599946807463389,1,87.4,87.4,87.4,1,28.8,,4.04686,2.42790073725129
VR43 prefire ,D,ABCO,0.175181489549474,2,28,46.2,9.8,,23.9,,8.09372,0.708934962798185
VR43 prefire ,D,PICO,0.437458923030745,4,31.65,59.2,11,,13.7,,16.18744,1.7703350172562
VR43 prefire ,L,ABCO,1.06437473262888,6,45.8,58.5,21.9,5.2,17.45,,24.28116,4.30737553048649
VR43 prefire ,L,PICO,0.511744237519366,5,32.54,50.2,8.2,5.18,12.36,,20.2343,2.07095728504762
VR43 prefire ,L,POTR,0.854092228360843,12,28.6833333333333,42.7,13.4,4.95,17.6916666666667,,48.56232,3.45639167526436
VR44 prefire ,D,POTR,0.111036450748478,1,37.6,37.6,37.6,,,,4.04686,0.449348971075984
VR44 prefire ,L,ABCO,0.670156690882141,4,45.35,60.3,38.1,9.05,26.35,,16.18744,2.7120303060633
VR44 prefire ,L,ABMA,0.0084948665353068,1,10.4,10.4,10.4,6.5,17.4,,4.04686,0.0343775355870717
